height,length,class
19.53475003573562,40.926759849041325,2
36.33674181812602,53.03449467202244,0
24.545582460482557,49.26233721251641,1
21.858697549329516,41.64402795726933,2
39.465387227023186,49.462265861655354,0
25.803592671726978,49.30635990937937,1
21.935983119909743,41.5235637089981,2
38.63639762449316,49.04845710145327,0
25.89919246878128,46.392360426937536,1
22.282322779161827,41.657898843905215,2
39.89142847372308,50.91276235699058,0
28.070807784546517,49.122096531755886,1
24.46988360282806,39.65750671335676,2
37.40433089728481,52.01484794386546,0
27.72449184170558,48.44009265437616,1
23.060624545128924,41.86523941289898,2
36.64752347573349,49.4214400524921,0
26.859733004802905,46.96349477280047,1
22.833640317198356,39.74048916500955,2
37.48194115441181,49.61203090452941,0
26.233568159925984,48.90567734889674,1
23.05184207038081,41.36773010903902,2
37.97837099540666,48.15988913409473,0
28.197262219822747,46.25916049291611,1
26.62169089573131,40.96473913347784,2
41.846893586990454,49.445246535952464,0
26.28749355524532,50.34123601048171,1
22.866126039526097,42.552015900628724,2
36.71656364646031,49.447087387088104,0
28.503634434246162,48.92191787453468,1
24.381154722128567,40.03875463264098,2
38.15780677229555,48.436745747582385,0
25.503364021876557,50.37605529101323,1
24.27379860439367,41.8329016447893,2
34.22216521572486,48.92533944920951,0
23.10099090895984,46.48002867933498,1
21.50430804808585,37.90301469730002,2
35.425745298136,52.09133593000209,0
25.16179351212337,45.82952170534787,1
21.174575365603754,41.59463491811479,2
38.04612446178527,50.86493974900853,0
24.533839894592727,46.44441734844354,1
21.183562253593934,43.651983718827424,2
36.130242978575964,47.54807182475111,0
25.807776505151843,51.90010684430808,1
18.18645162083475,43.04683857693325,2
37.37112178112407,51.64624981252135,0
27.06119681109128,48.83018098627453,1
23.165396432460387,44.65510432797886,2
38.46420162697966,49.76907467791041,0
27.41653949792772,48.36245450939701,1
22.4519832621224,41.04792042343904,2
38.48923769227571,51.71066852399574,0
26.365962248265323,46.7338172093275,1
18.744046747847413,38.78875061414475,2
35.28679123783305,50.56591366460771,0
25.888403642122533,48.91925939703823,1
24.103900553429668,41.55148645162074,2
40.219337927522716,48.99072998328636,0
21.192012011959843,49.4354740113703,1
21.509779133988225,41.45315114042554,2
36.56222889843075,49.109973028540125,0
26.112041259268107,47.24710756284577,1
23.416718081600013,40.92274198294598,2
39.287683278729254,51.998747519711046,0
25.50031107813381,48.961826772077494,1
23.73239334202165,40.17697047633551,2
39.175842420765086,47.81233270122444,0
25.517774381860324,47.697971609796724,1
22.71827462414879,41.632184071610055,2
39.02385951993406,47.665620742586746,0
23.64490695077076,50.25654398571633,1
24.75085847282726,39.31431013730911,2
40.53342488403141,47.42828557878029,0
26.192627565011833,49.41761509153269,1
20.976084273796047,42.53687167623119,2
37.81219568789036,49.7787747390663,0
23.90923363476129,46.94707605688189,1
20.77983205485262,39.24633913211666,2
35.480946606056,52.530283577364926,0
27.593403662725454,47.60793927759108,1
21.23772928832842,40.91605627786481,2
38.1182874669791,52.15216926448096,0
22.40551767679273,48.24380717187062,1
22.777489611317552,44.85915765979633,2
38.841765397252516,48.42251930063537,0
26.259721874638192,47.364161710364925,1
19.602615806197043,39.46208691766866,2
36.56749701443666,50.533588891284474,0
27.067368572636507,49.27440947285261,1
21.402217651954444,39.98566247577376,2
39.98569329199654,50.034871279626685,0
25.53593916716677,46.327211387039895,1
22.078897698497013,42.02602129835551,2
37.841356160543825,50.025962428868986,0
25.847856327593735,49.14323598078137,1
23.200228072125626,36.88242671014016,2
38.153632140733315,51.29014836196481,0
25.277745953425164,45.01850476188634,1
23.69759016438795,43.332203212071114,2
38.48858909228648,49.78525064592768,0
25.349266452190136,47.26477145400987,1
22.364265612540997,38.77459876496604,2
39.8559563308586,50.2864274750765,0
22.062218812405927,46.97697743939991,1
21.07466573079271,40.57246430714919,2
35.323499683977204,48.67594921602032,0
25.97593604555878,46.32209341307944,1
23.86768776477526,38.35823046083519,2
39.99375511054291,48.66043229140186,0
28.773394080268,50.506005577154575,1
22.60208957038213,41.17034817490407,2
38.66686984340786,50.13705024149121,0
26.658615951152896,47.36868252219774,1
21.525299627363033,38.21696175373675,2
36.626543837864034,47.55506587705593,0
28.8239344573041,49.62706846855317,1
20.42404628654384,41.994825230588816,2
36.857258240327546,48.84871601159014,0
29.194355382013086,49.22013504117593,1
23.865298929312537,40.20370810092934,2
40.22853839721697,53.09322726852195,0
27.060477842328254,48.219616846391276,1
22.53450771720322,41.68971634508586,2
38.31266610586122,45.93732748658514,0
23.15572295869235,50.406756053477835,1
20.360117008599044,38.11395436703385,2
36.44871822194855,51.330367244028444,0
27.372582400125193,46.54016576787579,1
24.343639421322134,37.28119809208183,2
36.96596012694309,52.81353339844323,0
28.88933051798215,47.12009832734028,1
23.807074233382103,39.87710777386044,2
39.48886260868872,50.53420725597982,0
23.801147882542107,49.56675600065639,1
24.126668257780715,41.01402699638468,2
36.249153994989804,49.11166877920568,0
25.58210503294212,49.253169448823,1
22.811811866479985,41.57729354178935,2
38.806451007099106,49.070190111902484,0
27.98334024696743,49.1087765610507,1
23.394304934745907,39.77420692667138,2
33.71042736126459,48.21012913218381,0
22.64588629904243,47.70786136561098,1
24.25839713963509,35.49689718495708,2
36.23917934142698,48.32589708093758,0
27.74082654519333,49.687516576502006,1
24.89405828329741,38.281532092959374,2
39.07325069352795,49.71015791447211,0
26.454670363809605,46.99071481939996,1
21.245737433826747,43.21945366247387,2
39.619641964203446,49.51482782016163,0
27.621750603684717,49.46804070474276,1
19.58089470960913,42.22390415185966,2
37.791870217377024,49.681223274176276,0
24.529361002369047,48.395185193641936,1
23.184572932497332,39.484545417018296,2
33.155149876993384,51.505935695579225,0
26.8820927734441,49.14933947762709,1
23.224099127100246,41.24973389341429,2
32.85069582629115,51.23892263315294,0
26.80587725886057,46.89527909680928,1
22.386129909113247,41.52836986251895,2
39.29899931971681,49.641181677577755,0
23.973222504011886,50.931945916735316,1
26.532123587275215,41.66356592998542,2
37.82988626072983,54.01784592689186,0
26.623495929206037,48.33656038895695,1
20.42918284857976,38.77276022786339,2
37.49375755102015,52.40743995748598,0
25.391151135002687,49.89281466937638,1
17.833336947324305,40.453609671280844,2
39.40780442723516,48.018813188422214,0
24.102944091122758,51.40951721674821,1
22.084421435801506,41.68684907862662,2
37.0089747249048,47.68353626189677,0
23.11295303411451,46.96517692201378,1
21.477637617946513,43.43717039055423,2
39.6840971568971,48.827893205828815,0
26.390724683911046,44.67724234896069,1
24.781142189446747,40.31362697160716,2
34.14425864287021,47.7628995449182,0
29.07642846410694,49.302333751550194,1
23.754282333950826,40.62722880791568,2
38.42489122386156,50.21635416182271,0
26.69535941085573,45.66011506383555,1
21.197343835289587,40.751716618147434,2
34.38081924233199,48.43943735535534,0
25.867804157569946,44.973276614315886,1
23.325609474086058,37.65198802643598,2
35.05005443847787,49.91809363648102,0
27.994278536939657,46.80849227913682,1
22.53434826753254,42.45208690053579,2
36.1979999948453,47.030239545233655,0
26.355621811268822,50.08775105542644,1
21.04456098243948,39.10009731023459,2
39.351424048812426,50.88116368878754,0
25.499697863247324,49.269028224081175,1
22.75314976771101,42.63067247444017,2
38.3261916750101,49.49955946236797,0
26.152398527429654,49.283279616494625,1
22.97328801091196,40.555714365088484,2
38.79889103561626,51.22906166109838,0
24.73611663885194,48.507417087999336,1
22.306218226257535,41.38929092331574,2
36.08143397237418,47.900654499131036,0
21.681891982219717,43.12413433728175,2
20.099852632610126,43.23189471692966,2
38.67858781994552,49.068932876726564,0
25.774320509294043,46.70471392629291,1
20.491386442811567,40.065840773803885,2
37.21728755043899,49.81296862699847,0
25.01349717484755,45.7457774968683,1
24.252312275567135,41.429637199478236,2
34.86315004986594,53.04423753982645,0
28.735107231030437,48.01969640826218,1
22.97049083741134,41.901034130753345,2
36.985357531912875,48.61729285950417,0
24.265879970197297,50.00858164621355,1
23.017080402567267,43.92619880448116,2
39.33465464211633,47.49987591838571,0
26.764724992445714,49.762394885869504,1
22.865518209340006,40.38239625029154,2
37.4875911114914,47.52029765587627,0
25.446337931713675,45.81727965699792,1
24.3313569085771,38.82546112854108,2
39.43440375165738,50.93954750768965,0
24.84288005281868,50.43846786587356,1
21.788860904318405,38.37414320379627,2
35.16874513586566,50.46609933143162,0
27.970101966341886,46.80800150655652,1
20.92034882108134,39.950565961414696,2
36.903979469074564,47.78845015557475,0
24.672504410737776,50.24940941513776,1
23.75827558969619,39.72185360194375,2
36.33484793326716,50.79189375065391,0
26.87317502706776,48.60727937406,1
21.420369738248894,40.39181505911746,2
39.20063165516892,52.78047340308223,0
25.892986186670893,46.16417881793597,1
19.632354519360497,41.39434243305425,2
37.781549691766294,50.1130381975839,0
27.003094618601786,50.666728525206395,1
21.742198042119156,41.018471285943086,2
36.23620356611711,50.826035850931795,0
24.962207870948774,47.1492482204324,1
23.466314620801175,40.755981154378745,2
42.65610396795819,50.01590152488784,0
28.616941754356603,51.45963458610125,1
21.928447877643528,42.733765524402344,2
37.197272571873796,50.43514278431313,0
27.222924118963082,52.00715568195288,1
23.779908034701126,39.45937173230627,2
33.91081106469394,49.83972146446656,0
26.936691611317173,47.746280318368655,1
20.076685072612182,38.04070516485817,2
38.43657928183703,49.41032225085844,0
22.421035326158055,49.357073167994706,1
19.247946661567514,38.98690192174483,2
38.02790298639857,49.991409095668445,0
25.291741554644698,47.365776516404395,1
19.33906814267351,39.14298915251079,2
35.61625495396535,50.0510169954523,0
24.28163491482947,47.3006949173361,1
23.751857825827656,38.15226325663293,2
40.034035574895874,53.05039572426288,0
26.315405595610635,47.460718575022554,1
23.358939921082357,41.70669191616991,2
38.33569209357799,49.67840152220647,0
26.23270069487156,48.056291080558815,1
22.294118104490796,41.834466396289315,2
37.54603240362698,50.81059547034362,0
24.063285241573162,48.46786495918647,1
20.002750654631015,41.77715221703247,2
36.09160942600748,49.67391566423906,0
25.170564386738405,49.091716165876186,1
22.171639955904862,38.590918465822064,2
38.95351470060714,50.70854683559775,0
26.400828590917953,50.254874142803594,1
26.791858228146193,40.7186025515276,2
42.223440183215345,47.252105638680995,0
27.53274477085233,49.57984395217921,1
25.73387226899788,42.147392445418006,2
37.220591854773886,52.795196455432716,0
24.214912686435902,46.6704746862362,1
26.448485990453324,41.414683057271986,2
35.40773314082133,50.03599711344172,0
22.45591245644014,48.09767902593579,1
19.68756115550999,43.537001469531944,2
39.564028780802985,47.674027942405495,0
25.65794408250858,49.12457942313848,1
24.476971149954178,41.77021910222849,2
38.364947220820746,47.92624753670278,0
25.40972547825088,47.15368033364187,1
25.135177710551886,39.0058413901716,2
36.511323754536086,49.22433820308002,0
27.63503824500669,48.34912626773536,1
21.259626647313446,41.44985194641773,2
36.86249900244987,49.24082532452445,0
25.0129693561515,46.60920282778895,1
20.779329323605168,41.29250898718822,2
37.35391483513735,53.264789605529664,0
26.437512491633676,45.13837246271722,1
22.622646120063383,38.7855954672793,2
37.09608361898964,50.04801082282718,0
25.626919780942607,46.783649948859875,1
21.762050543172297,43.25802128420098,2
35.58090251651023,49.52603518064301,0
26.372377131738038,46.72425868477138,1
22.561420308661127,41.91324310999025,2
36.454218549702425,46.656932372303864,0
23.113347575421706,45.407833175942216,1
20.11769909981156,41.460449959210834,2
38.5980719616145,52.19911398796182,0
25.37959137710014,46.244606977219746,1
18.14267407377131,42.313533107869915,2
41.118488002958294,52.889055306849755,0
26.424486515663414,48.299340500530576,1
24.35345492263756,43.59961569810652,2
37.47407289829757,52.00397184496954,0
24.438146792073347,49.64899293282212,1
21.785468273795423,41.62212295353717,2
38.70864154142995,50.91357453591298,0
25.70689572023575,48.26264294784253,1
24.37340686581217,40.77121571996248,2
37.78190174489097,51.27624826143851,0
23.525040198197708,46.81523217687328,1
22.383685942759765,36.36650374266942,2
38.20833780869689,52.563568572425034,0
27.93685360807714,45.783181936322144,1
23.559589918193584,42.05044770227007,2
37.36564360432413,50.01983328417578,0
24.316719236486364,44.632448739319166,1
22.551866861117887,40.521047284448464,2
36.59738292566702,52.057952102307354,0
22.013972645379468,46.75221909701981,1
22.732601701922555,40.083026778002974,2
39.054255101691616,50.214877385530556,0
28.18181882528594,50.59968004041204,1
25.93813571889932,38.624141477659116,2
37.39643668240074,49.687919426139665,0
25.47716201905921,52.64450279776007,1
21.455602634262895,39.164543446812985,2
38.89296029705796,52.02756188002933,0
28.166810664306322,47.763953862768616,1
22.15307305692745,40.84933892056153,2
35.06832808060486,49.37584664889688,0
28.486096737162786,48.33398180605963,1
21.47395135937537,38.87856862330494,2
38.23436392084507,49.91754727825393,0
24.18426984395688,47.68070493665132,1
19.631070279918255,39.9302866233268,2
37.867956113567594,49.71922458373069,0
24.464080562925336,49.18602111205206,1
23.148926745845493,40.447727471923486,2
37.60933158981135,50.04645796940544,0
24.676977707291186,48.31933724376857,1
23.759171389370362,41.477632864724704,2
36.1533403951732,48.19068740426127,0
23.711778238597393,50.36021894702327,1
24.474104639244164,39.83944042562006,2
40.169973993920195,49.97560565284791,0
24.086921946761116,50.738264677471136,1
21.3548595090067,41.5542286843798,2
37.53038092271292,49.44066937332522,0
26.268031642036178,48.75291420469477,1
22.324568459372212,42.23263732119147,2
39.67020412208003,49.50904809438402,0
25.422083950489696,48.2912602918124,1
22.273651796796376,40.06437958091618,2
39.97908353045854,52.04809509271203,0
24.547012371369703,48.163205120012115,1
19.23854818708334,38.34898202824145,2
37.76192247245676,48.85291811305341,0
25.302312080068376,49.51134834545111,1
22.772948005107747,41.597390618786335,2
35.82964357530656,50.131221496804834,0
25.791763513493088,50.552784613799304,1
23.794700339618114,39.40607815864337,2
37.32571611097147,48.53156430433508,0
25.37789486420146,50.397793931699304,1
22.991433786891,41.57518746064071,2
40.55199603822965,50.623307673029174,0
23.11058057665554,47.1505593859348,1
20.484061669824783,45.4146601174388,2
39.90295535563791,52.10541630628015,0
25.791585801749253,47.978284089825586,1
26.269017994439654,41.77936828237731,2
38.17928298371765,48.67132839523416,0
23.605279233602115,46.111908138991765,1
22.353288781470724,39.91960858289557,2
39.768339044407945,47.795018113782476,0
27.48063905545462,46.92079752240467,1
21.329754572283072,43.07620053389613,2
37.75976345774428,48.97314198855017,0
26.316204765049797,47.66433913667318,1
24.87480031652449,37.55719992611748,2
38.23610560812753,49.99107298984618,0
25.623953119504947,50.50730679204243,1
20.878003374461958,40.29939082874019,2
40.31728000850266,52.08903774704297,0
26.17311178217529,48.42800469141987,1
25.981905360254466,40.46757059708179,2
37.32653819431681,49.28665211643004,0
26.64484971494638,52.50417276537582,1
22.36786850865768,40.28932883972478,2
36.605048456055165,51.459709004230334,0
23.626799704013123,46.897736132131115,1
20.74390388654243,44.039461109004236,2
38.129366169823825,50.919852640227575,0
24.89626714236465,49.07825733790706,1
22.088890986310158,40.70693232947896,2
37.37822003128344,51.222719711998415,0
28.406912176027348,44.56726068578774,1
21.562614262931234,40.51820279842511,2
37.389149221667616,50.261599232838435,0
24.52508032504227,46.90703254116171,1
20.546200626830746,40.88217512354242,2
37.79348610801438,49.99510941872732,0
24.576482163392686,49.59805258416571,1
23.118419259555235,42.13553810979535,2
37.18150856050259,52.84202933796539,0
25.841768636925398,46.75546566135156,1
23.592470341361402,38.35588824003903,2
37.12948899142445,49.22737375442828,0
23.879465503460043,47.554618586085745,1
20.216674240421597,42.55796146359711,2
40.429664601450284,49.83946104328593,0
24.36689968311576,52.71934879113053,1
18.029966962897845,38.455970946279265,2
39.00368000522359,52.00221289928204,0
25.98732751646782,47.60340959748383,1
21.63181248710203,40.711739351394684,2
37.09917482103281,52.61199601699268,0
26.857968427466066,49.45562838337439,1
19.83504347441333,41.33821985471782,2
38.54391184872566,54.56821513272025,0
25.99941237936612,47.88126055064046,1
21.993070130289418,38.391435001371725,2
36.95943949956255,46.97870046543648,0
25.628888554998518,45.45731884317756,1
23.60557702366109,39.40732880667182,2
35.134684862907854,50.37109209458765,0
24.928563792667358,49.66163757768711,1
22.684095977544033,41.834544177710946,2
37.48647601494153,51.30657937399533,0
23.38473360487231,47.91510886469526,1
19.679931590388478,41.925807264463195,2
37.7540833764839,51.66228073215369,0
27.356897882693538,49.98915658446814,1
21.734242905428253,41.94404823058135,2
35.3580859405679,48.89353021784826,0
25.822693780473756,46.79271869150782,1
21.37456988625598,41.76343123369859,2
38.166592252927316,53.363693608916826,0
22.889925898657435,46.7694584171531,1
25.208828005375043,42.83841802720008,2
38.42644945049171,49.08022736550958,0
27.226969649420397,44.97684374677108,1
20.890018878100804,42.26965910605921,2
38.23327546767757,48.953697981596186,0
22.946348589411066,49.081166328165224,1
23.647006996426658,42.87729442417886,2
36.25820254863301,49.314569563374555,0
27.154838671118142,51.673844849526105,1
22.787015013795823,41.03047084287179,2
39.13659431008872,47.64651034758639,0
27.897685596734437,47.73593541951965,1
22.166974270387794,40.128425813953626,2
38.67680301550892,48.69030825760672,0
27.659237623334576,48.67980340851626,1
18.024113369813605,40.45181877450179,2
36.46550665102472,49.41405022737788,0
25.670291908855358,49.56584275891142,1
23.177958921031536,43.49723410549618,2
41.33803471406922,49.80313351076401,0
25.430598557075143,44.67502930541632,1
20.546689553969085,38.788177691109674,2
37.80226046222625,50.47648087120606,0
25.31171488629883,51.84469709387458,1
23.720363682186562,37.74060732390724,2
37.100780374208284,49.56442793958017,0
23.40182360635857,46.80866395669512,1
24.472536957854754,42.38626178793928,2
36.266582859870404,50.15583370398153,0
28.3565344598681,48.64418796535802,1
19.918086275889333,38.06123259891059,2
38.07660493723183,47.16779834991612,0
24.535229616445733,50.56593409407962,1
23.335414815225036,41.125496710883134,2
39.36172449510251,52.25867785010076,0
23.47477884588126,44.32521882695251,2
22.419168327507403,36.64643853014198,2
33.98839782358962,48.89351820711856,0
21.427270394471744,48.69444379228406,1
21.71812616417513,39.94574162945381,2
37.04993711718098,47.342938703751,0
26.308521947391984,46.81155215322321,1
22.668611743992436,39.603557737593434,2
36.2873626757424,49.5061302019358,0
28.451415579506914,44.49162829270697,1
20.05565829666014,39.88589088314767,2
36.583919129408535,48.40079238320381,0
25.528896788429588,44.56292319567995,1
24.10842425284842,39.72390207696826,2
39.28732091062763,49.357716432316494,0
26.510961220443644,49.7427084295467,1
21.901716604473663,40.40705523966308,2
38.57923351534861,52.3098294268103,0
26.15248049710014,47.73631769436242,1
18.224905274686996,38.6751995615065,2
36.494825351976765,50.65472765076537,0
24.36166068227697,48.86028904838294,1
23.693500980040554,39.69799675203183,2
39.139705385636745,47.19097982314642,0
25.528324077192654,46.745361409567046,1
21.79497846137423,41.994754517268895,2
37.1236546540787,46.2816904155562,0
26.573720551810737,48.17264891489546,1
24.154919444649217,41.22963298140291,2
37.51433749515413,51.35250823201552,0
27.58245576106411,49.40787845327155,1
24.675034826809185,40.818907343406394,2
37.9547404688902,51.20046576398271,0
26.124993376973002,42.8640318301255,2
21.435791812690542,43.41408194586268,2
37.2243983021617,50.97261440877807,0
22.793647251640817,47.880281084456854,1
23.377385470173977,41.27767124172871,2
40.75625152452842,47.418320260510725,0
22.979218839124364,46.45561435529014,1
23.342561126215525,39.99773787422067,2
39.45944551775904,50.08912791616378,0
24.996746095420562,50.30888966383096,1
23.949812388697655,38.83559797239686,2
34.07155867203016,47.722657519784384,0
24.029159574619136,45.165361592447795,1
22.016656932115374,38.553154677195224,2
38.647576135555035,51.46749329537276,0
23.439873136352134,47.88606253425247,1
22.9420362954352,41.3699023336781,2
36.55444752872086,51.40540677527584,0
26.891168733627616,46.636814761227726,1
24.234835563443863,43.90805233216495,2
40.16105174108346,50.61146482609996,0
29.44141535946467,43.92622085216885,1
24.32237153357729,38.046036284147185,2
36.81303340576918,49.465440606001245,0
28.15647425252525,50.664707990479414,1
22.36231308149209,39.26470812890026,2
38.89627738787049,49.56156516652867,0
24.10963700722813,48.909174413245196,1
25.00978041477735,41.40913790191602,2
37.349650830927196,46.63504383382561,0
25.861030494828018,47.86241687933774,1
22.87183501352243,43.31617293072135,2
35.084306789465636,49.070921494613046,0
26.518672214385823,49.12996410097666,1
22.87676719137808,40.340743724880404,2
37.63639954748458,47.618889440116526,0
23.725320932562674,47.80995431203748,1
22.97038260479279,45.41396889207728,1
37.214588637212614,47.945870135794216,0
28.2083775000824,46.94312415601198,1
21.252765607317738,41.634605663875035,2
38.26681089467507,51.647615484911576,0
25.153301584902312,48.7072291527099,1
24.55876812864111,38.36749132422445,2
41.29024106389407,48.06677720672347,0
26.943104212842098,48.80998171691496,1
21.325805140318874,39.76391321961076,2
40.286408291346035,48.55392967570111,0
28.43399584598162,50.0010093745029,1
22.625512503989,40.82639112807129,2
38.51600884404708,50.762071325357766,0
22.973362696229383,47.39136328735623,1
22.59963853124672,40.389632312223405,2
39.45770891052881,51.38553444044454,0
26.691628917438617,49.73996309218219,1
19.969561068477446,39.31562656762801,2
42.392148264377305,51.176170441142204,0
22.47671136249039,46.47841329515209,1
24.476849244524303,40.4039170460251,2
42.47181559413039,48.926533171071355,0
23.190224852897014,46.81606699773091,1
23.357860351449073,40.545183312443456,2
36.985203465939215,47.70727253525654,0
28.602935663936318,48.664864331818386,1
20.072651015443427,39.18484925756254,2
35.382168265949964,52.90238841325478,0
22.186652329831627,44.045314075635176,2
23.777329060173418,44.541341211595906,1
38.642415836171814,50.307209757958155,0
26.585802650239394,45.22784943474016,1
25.583837330981606,39.404997159529586,2
37.59259314243148,50.61133935286318,0
25.09236767744998,46.69862020220067,1
22.10317841642558,41.82730434376874,2
39.07133716982505,51.07169089255033,0
23.55948755634329,47.51365809915006,1
19.479125286790314,38.405717808479565,2
40.302240525366635,50.115006410558614,0
27.6657517177505,49.290485269515905,1
22.90468584553757,38.727058672501364,2
38.08845490777659,47.0695031947698,0
27.906830224937494,45.522058385298976,1
22.276337747242806,40.38348859094652,2
37.344201778126056,47.279796010676066,0
26.675780481582166,48.13801546962427,1
23.06976258716187,41.74701547637087,2
38.05784777648525,48.89161100641603,0
24.053018428206506,50.70377536442577,1
23.973997264196697,43.71945345597469,2
38.35048090851386,50.891332658662556,0
24.564279227641116,48.21978477909984,1
20.1514438452612,41.99952576579036,2
37.835999681113755,46.9949270254383,0
23.992578119431577,48.485152221136694,1
23.3867554634328,37.2345826485043,2
39.96193185530058,50.08925513076584,0
26.344907338888454,49.32702189942739,1
21.558219572175364,42.34078682841316,2
39.04557001230254,47.8270092922124,0
24.86908270226692,47.36688296146688,1
25.93980816801427,37.83012959741081,2
38.94635305170865,47.27240238195264,0
27.089894923131965,48.58403228140691,1
22.624461281182747,39.28732279219452,2
43.15620335690131,44.64599393824309,0
27.628350899594775,44.61461312159632,1
24.89602259113849,41.92602905387626,2
35.5235754071293,48.133321225880735,0
25.055560492288368,45.859900675268506,1
22.82947616499658,41.415998055611055,2
37.943912324323065,47.79883640224458,0
24.63077620417344,46.612014537991485,1
20.538445264915012,40.363463151062064,2
36.39305176899272,48.81826699829402,0
28.36949656048085,47.34854604154484,1
19.87058408180217,41.135956728776556,2
34.97133963637587,50.9220150235797,0
25.524822772236057,51.38352533974272,1
23.217360690670642,40.651108368743074,2
35.258863763596395,46.60925246070565,0
28.48651986470142,46.25320657678118,1
19.31458141126489,40.45996672922268,2
39.16490387521885,50.649750230529015,0
23.397728917030463,46.4498214890949,1
22.216189596023746,38.43331133921908,2
35.371931672952556,50.94865302617055,0
23.201720225935023,46.58918354307038,1
26.011661131707076,40.958781545180344,2
35.94812928447335,52.604582531766155,0
24.677885023973406,47.48868483770461,1
22.492107051498238,37.54218304391238,2
37.124956488952726,50.322570920487095,0
24.6671824481243,44.77378218683453,1
23.77529697342249,39.48280960906857,2
37.312479508746634,51.55799016621787,0
30.226141954582317,48.86412581098407,1
22.551761442930374,42.973886986213074,2
36.25392386787666,49.83797903076823,0
25.470588742954263,47.141549919753466,1
22.96094299050449,41.354860052044714,2
36.72271916430949,50.91256189342655,0
26.090651706043595,50.56583579974646,1
20.332396522478916,40.77523214208759,2
38.96543825069602,48.873351868852964,0
25.716579610640924,47.90599314364196,1
22.93253730629078,44.28484117646321,2
38.138065452545305,50.571424708190236,0
25.33147632015737,50.1389494038041,1
20.050717538140752,39.46772770165794,2
37.420878332656805,51.7695892588926,0
27.387036118290574,46.31830253876046,1
23.753130260535492,40.50955138837058,2
36.64208400731841,51.57369588642863,0
25.566074029682113,48.16102448149765,1
21.79681586394775,40.71801446147438,2
35.25373262518467,46.658354400798885,0
26.631430264438496,47.73730147494903,1
21.520010422531243,42.60954375581481,2
37.571095820904894,48.51646022231996,0
23.974396143489205,45.76069718583369,1
21.62579166550014,41.54442591716626,2
35.76675053991799,51.21216450415571,0
27.860581898852203,45.00653616832882,1
22.32064835315367,41.75594284087634,2
39.836159253619705,48.43903761184253,0
23.879337555330537,47.57881504874947,1
20.012603409600356,41.04633941569709,2
38.95361732610929,50.800874188037334,0
24.008641441429337,43.45050531709313,2
21.83823369874692,43.968869559454845,2
39.074243131486384,52.09776569344866,0
26.875934322342772,48.426391383072456,1
19.815905234579443,38.50770075546697,2
39.63559265082004,50.51683889682873,0
23.919995043640366,46.506969377348305,1
24.115554485308625,41.1035336629793,2
39.302814093635384,50.40361915353404,0
24.692547622201307,48.40602842803616,1
23.40228310593819,38.29672634377297,2
40.143942531509666,50.42382423386457,0
21.72130082038062,46.33991295887763,1
21.558227600846017,38.41967967521429,2
37.044093729335316,51.87625936169114,0
29.909313959469536,48.621294672446496,1
19.53925691891066,42.307042215771816,2
37.154006438451646,48.43573704715277,0
25.155747303131772,47.52332934662938,1
21.449131424016528,39.53476556431239,2
39.50186025372561,54.79306233113381,0
24.486631029499325,49.828549793819604,1
26.011536788542283,42.893412321333486,2
37.557100679472455,47.05195806424651,0
24.54320771897957,49.25449375490969,1
23.313893719543117,40.562075721806785,2
38.29131286741374,49.63846671667347,0
28.461476121481326,50.956365178626264,1
21.960976435118557,41.5901528295928,2
40.45588843214165,52.25220899756731,0
23.53976329861172,48.67531008415832,1
22.03661261870928,41.37690839137297,2
37.84417163995031,47.49536361100667,0
25.00924984710426,50.05606012225122,1
22.618610288363197,43.47648608621281,2
37.46229384415327,49.196702952227334,0
27.825955295786912,48.37081367544431,1
19.154780288413686,41.5175832570337,2
38.84676771754129,48.15751711008043,0
27.02331204005627,49.17607256220126,1
20.284549320614662,44.14257557842176,2
39.04839452475877,49.796962113842476,0
25.05431160035602,47.08162882379569,1
21.235476278304553,41.85791776776508,2
40.594113410176924,49.10973906014063,0
24.129676376678745,48.97700733381968,1
23.097008970017377,44.74592669516899,1
38.058278181901734,52.086139650525155,0
24.607614768695658,45.58803221558916,1
24.488278784378053,41.6325911371583,2
37.4753736250911,48.59228116392208,0
23.231680183446098,47.506328366174685,1
24.13527795602672,40.22204488896702,2
37.48990928290762,50.22366779803493,0
25.537401248580892,45.299055027953194,1
20.343021166707498,40.25292424942761,2
39.2728018360528,52.7075096595834,0
22.823185155960907,47.48024327664009,1
20.40170439951072,39.01841893106071,2
40.92193847751263,46.98603698397558,0
27.775713479048555,46.3081047816356,1
22.24254757759271,38.19410326418038,2
38.97045117577794,51.67164236291671,0
25.753579315906418,46.69367314481127,1
21.264346015418177,38.43183949592406,2
36.66675090845321,53.77860620777709,0
26.453284134322125,46.590391373652004,1
22.447008990400725,41.98413445326973,2
36.13161340676992,48.25461544901437,0
24.82769805211358,49.72228171271588,1
24.32492365836701,41.38978341807075,2
37.67250312807219,52.17940062720798,0
27.12376057800764,46.008960473076534,1
24.17350188298889,39.92849478126949,2
38.46828375660489,49.276809268605106,0
27.048492612701224,47.82301821201202,1
22.782128336296168,41.466234836487246,2
38.7592561918552,51.196812670914696,0
31.068085198200443,47.04044684710206,1
24.095583523347088,38.44261571475517,2
39.011811423274864,49.659824057385144,0
29.81445392324514,48.78497089675017,1
20.995228202386095,41.95655910488508,2
38.03258730397383,50.00650945476623,0
24.34042142982406,46.25761316410619,1
